timestamp,batch_name,gateway,model,api,provider,scenario_name,continent,country_code,city,region,as_name,conn_type,ttft,ttfb,total_time,success,error,finish_reason,model_used,flow_host,flow_remote_ip,flow_alpn,flow_http_status,flow_server,flow_conn_fresh
2026-08-06 01:20:06.690+00,batch-1785979091179,Vercel,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,las vegas,NV,google llc,Wired,1097,1088,4816,true,,end_turn,anthropic/claude-sonnet-4.6,ai-gateway.vercel.sh,64.239.109.65,http/1.1,200,Vercel,true
2026-08-06 01:20:10.404+00,batch-1785979091469,Cloudflare,gpt-5.4,openai,openai,simple,NA,US,los angeles,CA,google llc,Wired,637,625,1884,true,,stop,gpt-5.4-2026-03-05,gateway.ai.cloudflare.com,,,200,cloudflare,
2026-08-06 01:20:10.481+00,batch-1785979092697,Cloudflare,gpt-5.4,openai,openai,simple,NA,US,salt lake city,UT,google llc,Wired,806,805,2175,true,,stop,gpt-5.4-2026-03-05,gateway.ai.cloudflare.com,,,200,cloudflare,
2026-08-06 01:20:10.578+00,batch-1785979091179,Cloudflare,gpt-5.4,openai,openai,simple,NA,US,las vegas,NV,google llc,Wired,661,661,1949,true,,stop,gpt-5.4-2026-03-05,gateway.ai.cloudflare.com,,,200,cloudflare,
2026-08-06 01:20:13.297+00,batch-1785978852455,TrueFoundry,claude-sonnet-4-6,openai,anthropic,simple,EU,NL,groningen,GR,google llc,Wired,278427,278426,282171,true,,stop,claude-sonnet-4-6,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 01:20:17.878+00,batch-1785979092697,Cloudflare,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,salt lake city,UT,google llc,Wired,1252,1251,4974,true,,end_turn,claude-sonnet-4-6,gateway.ai.cloudflare.com,172.65.90.66,http/1.1,200,cloudflare,false
2026-08-06 01:20:18.156+00,batch-1785979091179,Cloudflare,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,las vegas,NV,google llc,Wired,929,929,4423,true,,end_turn,claude-sonnet-4-6,gateway.ai.cloudflare.com,172.65.90.66,http/1.1,200,cloudflare,false
2026-08-06 01:20:18.379+00,batch-1785979091469,Cloudflare,claude-sonnet-4-6,anthropic,anthropic,simple,NA,US,los angeles,CA,google llc,Wired,1440,1440,5173,true,,end_turn,claude-sonnet-4-6,gateway.ai.cloudflare.com,172.65.90.67,http/1.1,200,cloudflare,false
2026-08-06 01:20:22.456+00,batch-1785979092697,Kong,gpt-5.4,openai,openai,simple,NA,US,salt lake city,UT,google llc,Wired,1673,1672,2190,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 01:20:22.956+00,batch-1785979091179,Kong,gpt-5.4,openai,openai,simple,NA,US,las vegas,NV,google llc,Wired,1506,1505,2192,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 01:20:23.007+00,batch-1785979091469,Kong,gpt-5.4,openai,openai,simple,NA,US,los angeles,CA,google llc,Wired,1671,1671,2052,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 01:20:28.699+00,batch-1785978852455,Vercel,gpt-5.4,openai,openai,simple,EU,NL,groningen,GR,google llc,Wired,918,908,2076,true,,stop,openai/gpt-5.4,ai-gateway.vercel.sh,,,200,Vercel,
2026-08-06 01:20:29.976+00,batch-1785979092697,Kong,claude-sonnet-4-6,openai,anthropic,simple,NA,US,salt lake city,UT,google llc,Wired,4907,4906,4907,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 01:20:30.226+00,batch-1785979091469,Kong,claude-sonnet-4-6,openai,anthropic,simple,NA,US,los angeles,CA,google llc,Wired,4637,4636,4637,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 01:20:30.727+00,batch-1785979091179,Kong,claude-sonnet-4-6,openai,anthropic,simple,NA,US,las vegas,NV,google llc,Wired,4753,4753,4753,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 01:20:36.063+00,batch-1785978852455,Vercel,claude-sonnet-4-6,anthropic,anthropic,simple,EU,NL,groningen,GR,google llc,Wired,1013,1004,4969,true,,end_turn,anthropic/claude-sonnet-4.6,ai-gateway.vercel.sh,64.239.123.193,http/1.1,200,Vercel,true
2026-08-06 01:20:40.459+00,batch-1785978852455,Cloudflare,gpt-5.4,openai,openai,simple,EU,NL,groningen,GR,google llc,Wired,681,678,1988,true,,stop,gpt-5.4-2026-03-05,gateway.ai.cloudflare.com,,,200,cloudflare,
2026-08-06 01:20:47.680+00,batch-1785978852455,Cloudflare,claude-sonnet-4-6,anthropic,anthropic,simple,EU,NL,groningen,GR,google llc,Wired,1226,1225,4905,true,,end_turn,claude-sonnet-4-6,gateway.ai.cloudflare.com,172.65.90.66,http/1.1,200,cloudflare,false
2026-08-06 01:20:51.408+00,batch-1785978852455,Kong,gpt-5.4,openai,openai,simple,EU,NL,groningen,GR,google llc,Wired,1180,1179,1976,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 01:20:59.878+00,batch-1785978852455,Kong,claude-sonnet-4-6,openai,anthropic,simple,EU,NL,groningen,GR,google llc,Wired,5178,5177,5178,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 01:25:20.234+00,batch-1785979515991,OpenAI (Direct),gpt-5.4,openai,openai,simple,EU,FR,paris,IDF,google llc,Wired,962,959,2395,true,,stop,gpt-5.4-2026-03-05,api.openai.com,,,200,cloudflare,
2026-08-06 01:25:27.267+00,batch-1785979515991,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,EU,FR,paris,IDF,google llc,Wired,879,878,4559,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-06 01:25:31.387+00,batch-1785979515991,Edgee,gpt-5.4,openai,openai,simple,EU,FR,paris,IDF,google llc,Wired,825,29,2193,true,,stop,gpt-5.4-2026-03-05,edgee.io,13.37.81.254,http/1.1,200,,false
2026-08-06 01:25:39.599+00,batch-1785979515991,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,EU,FR,paris,IDF,google llc,Wired,1331,25,5069,true,,end_turn,claude-sonnet-4-6,edgee.io,13.37.81.254,http/1.1,200,,true
2026-08-06 01:25:44.009+00,batch-1785979515991,OpenRouter,gpt-5.4,openai,openai,simple,EU,FR,paris,IDF,google llc,Wired,695,432,2277,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-06 01:25:51.457+00,batch-1785979515991,OpenRouter,claude-sonnet-4-6,anthropic,anthropic,simple,EU,FR,paris,IDF,google llc,Wired,1063,1062,4829,true,,end_turn,anthropic/claude-sonnet-4.6,openrouter.ai,104.18.3.115,http/1.1,200,cloudflare,true
2026-08-06 01:26:32.112+00,batch-1785979515991,TrueFoundry,gpt-5.4,openai,openai,simple,EU,FR,paris,IDF,google llc,Wired,790,677,1985,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 01:26:40.174+00,batch-1785979515991,TrueFoundry,claude-sonnet-4-6,openai,anthropic,simple,EU,FR,paris,IDF,google llc,Wired,1298,1297,5146,true,,stop,claude-sonnet-4-6,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 01:26:58.312+00,batch-1785979515991,Vercel,gpt-5.4,openai,openai,simple,EU,FR,paris,IDF,google llc,Wired,1408,1388,2944,true,,stop,openai/gpt-5.4,ai-gateway.vercel.sh,,,200,Vercel,
2026-08-06 01:27:05.908+00,batch-1785979515991,Vercel,claude-sonnet-4-6,anthropic,anthropic,simple,EU,FR,paris,IDF,google llc,Wired,1307,1298,4991,true,,end_turn,anthropic/claude-sonnet-4.6,ai-gateway.vercel.sh,64.239.123.193,http/1.1,200,Vercel,true
2026-08-06 01:27:10.200+00,batch-1785979515991,Cloudflare,gpt-5.4,openai,openai,simple,EU,FR,paris,IDF,google llc,Wired,857,856,2117,true,,stop,gpt-5.4-2026-03-05,gateway.ai.cloudflare.com,,,200,cloudflare,
2026-08-06 01:27:17.492+00,batch-1785979515991,Cloudflare,claude-sonnet-4-6,anthropic,anthropic,simple,EU,FR,paris,IDF,google llc,Wired,1028,1028,4683,true,,end_turn,claude-sonnet-4-6,gateway.ai.cloudflare.com,172.65.90.67,http/1.1,200,cloudflare,false
2026-08-06 01:27:21.501+00,batch-1785979515991,Kong,gpt-5.4,openai,openai,simple,EU,FR,paris,IDF,google llc,Wired,1240,1240,2098,true,,stop,gpt-5.4-2026-03-05,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 01:27:29.041+00,batch-1785979515991,Kong,claude-sonnet-4-6,openai,anthropic,simple,EU,FR,paris,IDF,google llc,Wired,5067,5066,5067,true,,,claude-sonnet-4-6,44e4ea92a8.eu.serverless.gateways.konggateway.com,,,200,cloudflare,
2026-08-06 03:10:17.960+00,batch-1785985815631,OpenAI (Direct),gpt-5.4,openai,openai,simple,AS,HK,hong kong,NO REGION,google llc,Wired,0,,0,false,"403 Country, region, or territory not supported",,,,,,,,
2026-08-06 03:10:18.592+00,batch-1785985810633,OpenAI (Direct),gpt-5.4,openai,openai,simple,AF,ZA,johannesburg,GP,google llc,Wired,975,972,2581,true,,stop,gpt-5.4-2026-03-05,api.openai.com,,,200,cloudflare,
2026-08-06 03:10:18.743+00,batch-1785985811877,OpenAI (Direct),gpt-5.4,openai,openai,simple,AS,JP,大阪市,27,google llc,Wired,1139,1133,2562,true,,stop,gpt-5.4-2026-03-05,api.openai.com,,,200,cloudflare,
2026-08-06 03:10:19.482+00,batch-1785985815631,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,AS,HK,hong kong,NO REGION,google llc,Wired,0,,0,false,"HTTP 403: {
  ""error"": {
    ""type"": ""forbidden"",
    ""message"": ""Request not allowed""
  }
}",,,,,,,,
2026-08-06 03:10:20.019+00,batch-1785985813968,OpenAI (Direct),gpt-5.4,openai,openai,simple,AS,TW,taipei,TPE,google llc,Wired,973,971,2426,true,,stop,gpt-5.4-2026-03-05,api.openai.com,,,200,cloudflare,
2026-08-06 03:10:25.312+00,batch-1785985815631,Edgee,gpt-5.4,openai,openai,simple,AS,HK,hong kong,NO REGION,google llc,Wired,1207,63,2562,true,,stop,gpt-5.4-2026-03-05,edgee.io,43.208.159.195,http/1.1,200,,false
2026-08-06 03:10:26.075+00,batch-1785985811877,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,AS,JP,大阪市,27,google llc,Wired,1111,1111,4604,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-06 03:10:27.556+00,batch-1785985810633,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,AF,ZA,johannesburg,GP,google llc,Wired,1057,1052,4442,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-06 03:10:27.890+00,batch-1785985813968,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,AS,TW,taipei,TPE,google llc,Wired,1022,1021,4996,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-06 03:10:31.493+00,batch-1785985811877,Edgee,gpt-5.4,openai,openai,simple,AS,JP,大阪市,27,google llc,Wired,845,11,2329,true,,stop,gpt-5.4-2026-03-05,edgee.io,15.168.51.230,http/1.1,200,,false
2026-08-06 03:10:33.034+00,batch-1785985810633,Edgee,gpt-5.4,openai,openai,simple,AF,ZA,johannesburg,GP,google llc,Wired,1125,47,2612,true,,stop,gpt-5.4-2026-03-05,edgee.io,13.244.83.158,http/1.1,200,,false
2026-08-06 03:10:33.251+00,batch-1785985815631,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,AS,HK,hong kong,NO REGION,google llc,Wired,1404,182,4921,true,,end_turn,claude-sonnet-4-6,edgee.io,43.208.159.195,http/1.1,200,,true
2026-08-06 03:10:34.891+00,batch-1785985815631,OpenRouter,gpt-5.4,openai,openai,simple,AS,HK,hong kong,NO REGION,google llc,Wired,0,,0,false,403 This model is not available in your region.,,,,,,,,
2026-08-06 03:10:36.061+00,batch-1785985813968,Edgee,gpt-5.4,openai,openai,simple,AS,TW,taipei,TPE,google llc,Wired,2623,71,4482,true,,stop,gpt-5.4-2026-03-05,edgee.io,52.79.104.140,http/1.1,200,,false
2026-08-06 03:10:36.491+00,batch-1785985830759,OpenAI (Direct),gpt-5.4,openai,openai,simple,AS,JP,tokyo,13,google llc,Wired,988,979,2272,true,,stop,gpt-5.4-2026-03-05,api.openai.com,,,200,cloudflare,
2026-08-06 03:10:36.564+00,batch-1785985815631,OpenRouter,claude-sonnet-4-6,anthropic,anthropic,simple,AS,HK,hong kong,NO REGION,google llc,Wired,0,,0,false,"HTTP 403: {""error"":{""message"":""This model is not available in your region."",""code"":403}}",,,,,,,,
2026-08-06 03:10:39.652+00,batch-1785985811877,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,AS,JP,大阪市,27,google llc,Wired,1543,25,5374,true,,end_turn,claude-sonnet-4-6,edgee.io,15.168.51.230,http/1.1,200,,true
2026-08-06 03:10:41.036+00,batch-1785985810633,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,AF,ZA,johannesburg,GP,google llc,Wired,1218,84,5025,true,,end_turn,claude-sonnet-4-6,edgee.io,13.244.83.158,http/1.1,200,,true
2026-08-06 03:10:43.934+00,batch-1785985813968,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,AS,TW,taipei,TPE,google llc,Wired,1324,175,4996,true,,end_turn,claude-sonnet-4-6,edgee.io,15.164.3.249,http/1.1,200,,true
2026-08-06 03:10:44.347+00,batch-1785985811877,OpenRouter,gpt-5.4,openai,openai,simple,AS,JP,大阪市,27,google llc,Wired,853,587,2202,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-06 03:10:45.257+00,batch-1785985830759,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,AS,JP,tokyo,13,google llc,Wired,954,953,4895,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-06 03:10:46.747+00,batch-1785985810633,OpenRouter,gpt-5.4,openai,openai,simple,AF,ZA,johannesburg,GP,google llc,Wired,1021,761,2457,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-06 03:10:49.814+00,batch-1785985830759,Edgee,gpt-5.4,openai,openai,simple,AS,JP,tokyo,13,google llc,Wired,765,33,2074,true,,stop,gpt-5.4-2026-03-05,edgee.io,16.76.36.8,http/1.1,200,,false
2026-08-06 03:10:50.959+00,batch-1785985813968,OpenRouter,gpt-5.4,openai,openai,simple,AS,TW,taipei,TPE,google llc,Wired,949,678,2421,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-06 03:10:55.597+00,batch-1785985811877,OpenRouter,claude-sonnet-4-6,anthropic,anthropic,simple,AS,JP,大阪市,27,google llc,Wired,1353,1352,8045,true,,end_turn,anthropic/claude-sonnet-4.6,openrouter.ai,104.18.3.115,http/1.1,200,cloudflare,true
2026-08-06 03:10:55.614+00,batch-1785985810633,OpenRouter,claude-sonnet-4-6,anthropic,anthropic,simple,AF,ZA,johannesburg,GP,google llc,Wired,1893,1887,5547,true,,end_turn,anthropic/claude-sonnet-4.6,openrouter.ai,104.18.3.115,http/1.1,200,cloudflare,true
2026-08-06 03:10:57.712+00,batch-1785985830759,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,AS,JP,tokyo,13,google llc,Wired,1501,33,5150,true,,end_turn,claude-sonnet-4-6,edgee.io,16.76.36.8,http/1.1,200,,true
2026-08-06 03:11:00.647+00,batch-1785985813968,OpenRouter,claude-sonnet-4-6,anthropic,anthropic,simple,AS,TW,taipei,TPE,google llc,Wired,1883,1705,5724,true,,end_turn,anthropic/claude-sonnet-4.6,openrouter.ai,104.18.3.115,http/1.1,200,cloudflare,true
2026-08-06 03:11:02.238+00,batch-1785985830759,OpenRouter,gpt-5.4,openai,openai,simple,AS,JP,tokyo,13,google llc,Wired,820,541,2183,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-06 03:11:08.492+00,batch-1785985815631,TrueFoundry,gpt-5.4,openai,openai,simple,AS,HK,hong kong,NO REGION,google llc,Wired,1003,981,2340,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 03:11:09.970+00,batch-1785985830759,OpenRouter,claude-sonnet-4-6,anthropic,anthropic,simple,AS,JP,tokyo,13,google llc,Wired,1100,1045,4885,true,,end_turn,anthropic/claude-sonnet-4.6,openrouter.ai,104.18.2.115,http/1.1,200,cloudflare,true
2026-08-06 03:11:19.861+00,batch-1785985815631,TrueFoundry,claude-sonnet-4-6,openai,anthropic,simple,AS,HK,hong kong,NO REGION,google llc,Wired,1208,1208,5135,true,,stop,claude-sonnet-4-6,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 03:11:20.256+00,batch-1785985874838,OpenAI (Direct),gpt-5.4,openai,openai,simple,AS,KR,seoul,11,google llc,Wired,872,856,2072,true,,stop,gpt-5.4-2026-03-05,api.openai.com,,,200,cloudflare,
2026-08-06 03:11:20.875+00,batch-1785985874821,OpenAI (Direct),gpt-5.4,openai,openai,simple,AS,ID,jakarta,JK,google llc,Wired,1010,1003,2495,true,,stop,gpt-5.4-2026-03-05,api.openai.com,,,200,cloudflare,
2026-08-06 03:11:24.191+00,batch-1785985878296,OpenAI (Direct),gpt-5.4,openai,openai,simple,AS,IN,mumbai,MH,google llc,Wired,930,921,2438,true,,stop,gpt-5.4-2026-03-05,api.openai.com,,,200,cloudflare,
2026-08-06 03:11:25.061+00,batch-1785985877322,OpenAI (Direct),gpt-5.4,openai,openai,simple,AS,IN,new delhi,DL,google llc,Wired,2123,2121,3762,true,,stop,gpt-5.4-2026-03-05,api.openai.com,,,200,cloudflare,
2026-08-06 03:11:27.590+00,batch-1785985881821,OpenAI (Direct),gpt-5.4,openai,openai,simple,AS,SG,singapore,01,google llc,Wired,707,702,2156,true,,stop,gpt-5.4-2026-03-05,api.openai.com,,,200,cloudflare,
2026-08-06 03:11:28.464+00,batch-1785985874838,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,AS,KR,seoul,11,google llc,Wired,1331,1308,5240,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-06 03:11:28.857+00,batch-1785985874821,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,AS,ID,jakarta,JK,google llc,Wired,1325,1324,5216,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-06 03:11:32.269+00,batch-1785985878296,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,AS,IN,mumbai,MH,google llc,Wired,1257,1256,5045,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-06 03:11:32.787+00,batch-1785985877322,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,AS,IN,new delhi,DL,google llc,Wired,1267,1266,4911,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-06 03:11:33.147+00,batch-1785985874838,Edgee,gpt-5.4,openai,openai,simple,AS,KR,seoul,11,google llc,Wired,1325,13,2581,true,,stop,gpt-5.4-2026-03-05,edgee.io,15.164.3.249,http/1.1,200,,false
2026-08-06 03:11:33.688+00,batch-1785985874821,Edgee,gpt-5.4,openai,openai,simple,AS,ID,jakarta,JK,google llc,Wired,950,27,2221,true,,stop,gpt-5.4-2026-03-05,edgee.io,108.137.38.167,http/1.1,200,,false
2026-08-06 03:11:35.378+00,batch-1785985881821,Anthropic (Direct),claude-sonnet-4-6,anthropic,anthropic,simple,AS,SG,singapore,01,google llc,Wired,1122,1121,4965,true,,end_turn,claude-sonnet-4-6,api.anthropic.com,160.79.104.10,http/1.1,200,cloudflare,false
2026-08-06 03:11:38.123+00,batch-1785985877322,Edgee,gpt-5.4,openai,openai,simple,AS,IN,new delhi,DL,google llc,Wired,759,29,2330,true,,stop,gpt-5.4-2026-03-05,edgee.io,15.252.55.232,http/1.1,200,,false
2026-08-06 03:11:38.358+00,batch-1785985878296,Edgee,gpt-5.4,openai,openai,simple,AS,IN,mumbai,MH,google llc,Wired,810,13,2685,true,,stop,gpt-5.4-2026-03-05,edgee.io,15.252.55.232,http/1.1,200,,false
2026-08-06 03:11:39.431+00,batch-1785985815631,Vercel,gpt-5.4,openai,openai,simple,AS,HK,hong kong,NO REGION,google llc,Wired,1006,997,2413,true,,stop,openai/gpt-5.4,ai-gateway.vercel.sh,,,200,Vercel,
2026-08-06 03:11:40.114+00,batch-1785985881821,Edgee,gpt-5.4,openai,openai,simple,AS,SG,singapore,01,google llc,Wired,898,36,2239,true,,stop,gpt-5.4-2026-03-05,edgee.io,54.179.106.46,http/1.1,200,,false
2026-08-06 03:11:40.646+00,batch-1785985874838,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,AS,KR,seoul,11,google llc,Wired,1306,28,4768,true,,end_turn,claude-sonnet-4-6,edgee.io,3.35.253.69,http/1.1,200,,true
2026-08-06 03:11:40.720+00,batch-1785985811877,TrueFoundry,gpt-5.4,openai,openai,simple,AS,JP,大阪市,27,google llc,Wired,930,905,2167,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 03:11:41.740+00,batch-1785985810633,TrueFoundry,gpt-5.4,openai,openai,simple,AF,ZA,johannesburg,GP,google llc,Wired,961,937,2267,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 03:11:41.810+00,batch-1785985874821,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,AS,ID,jakarta,JK,google llc,Wired,1346,63,5190,true,,end_turn,claude-sonnet-4-6,edgee.io,108.137.38.167,http/1.1,200,,true
2026-08-06 03:11:46.102+00,batch-1785985877322,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,AS,IN,new delhi,DL,google llc,Wired,1210,75,4921,true,,end_turn,claude-sonnet-4-6,edgee.io,15.252.55.232,http/1.1,200,,true
2026-08-06 03:11:46.534+00,batch-1785985874838,OpenRouter,gpt-5.4,openai,openai,simple,AS,KR,seoul,11,google llc,Wired,1285,775,3144,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-06 03:11:47.011+00,batch-1785985874821,OpenRouter,gpt-5.4,openai,openai,simple,AS,ID,jakarta,JK,google llc,Wired,1089,776,2392,true,,stop,openai/gpt-5.4,openrouter.ai,,,200,cloudflare,
2026-08-06 03:11:47.705+00,batch-1785985815631,Vercel,claude-sonnet-4-6,anthropic,anthropic,simple,AS,HK,hong kong,NO REGION,google llc,Wired,1298,1289,5149,true,,end_turn,anthropic/claude-sonnet-4.6,ai-gateway.vercel.sh,64.239.109.1,http/1.1,200,Vercel,true
2026-08-06 03:11:47.873+00,batch-1785985878296,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,AS,IN,mumbai,MH,google llc,Wired,2706,26,6483,true,,end_turn,claude-sonnet-4-6,edgee.io,15.252.55.232,http/1.1,200,,true
2026-08-06 03:11:48.029+00,batch-1785985881821,Edgee,claude-sonnet-4-6,anthropic,anthropic,simple,AS,SG,singapore,01,google llc,Wired,1307,24,5207,true,,end_turn,claude-sonnet-4-6,edgee.io,54.179.106.46,http/1.1,200,,true
2026-08-06 03:11:49.552+00,batch-1785985813968,TrueFoundry,gpt-5.4,openai,openai,simple,AS,TW,taipei,TPE,google llc,Wired,1040,1019,2374,true,,stop,gpt-5.4-2026-03-05,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 03:11:50.027+00,batch-1785985810633,TrueFoundry,claude-sonnet-4-6,openai,anthropic,simple,AF,ZA,johannesburg,GP,google llc,Wired,1388,1387,5029,true,,stop,claude-sonnet-4-6,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 03:11:50.186+00,batch-1785985811877,TrueFoundry,claude-sonnet-4-6,openai,anthropic,simple,AS,JP,大阪市,27,google llc,Wired,2461,2461,6392,true,,stop,claude-sonnet-4-6,gateway.truefoundry.ai,,,200,cloudflare,
2026-08-06 03:11:50.505+00,batch-1785985815631,Cloudflare,gpt-5.4,openai,openai,simple,AS,HK,hong kong,NO REGION,google llc,Wired,0,,0,false,"403 Country, region, or territory not supported",,,,,,,,
